0.0483871, 0
0.112903, 0
0.177419, 0
0.241935, 0
0.306452, 0
0.370968, 0
0.435484, 0
0.5, 0
0.564516, 0
0.629032, 0
0.693548, 0
0.758065, 0
0.822581, 0
0.887097, 0
0.951613, 0
1.01613, 0
1.08065, 0
1.14516, 0
1.20968, 0
1.27419, 0
1.33871, 0
1.40323, 0
1.46774, 0
1.53226, 0
1.59677, 0
1.66129, 0
1.72581, 0
1.79032, 0
1.85484, 0
1.91935, 0
1.98387, 0
2.04839, 0
2.1129, 0
2.17742, 0
2.24194, 0
2.30645, 0
2.37097, 0
2.43548, 0
2.5, 0
2.56452, 0
2.62903, 0
2.69355, 0
2.75806, 0
2.82258, 0
2.8871, 0
2.95161, 0
3.01613, 0
3.08065, 0
3.14516, 0
3.20968, 0
3.27419, 0
3.33871, 0
3.40323, 0.000243252
3.46774, 0.000360323
3.53226, 0.000981676
3.59677, 0.00206675
3.66129, 0.00389398
3.72581, 0.00772526
3.79032, 0.0132827
3.85484, 0.0188623
3.91935, 0.0287847
3.98387, 0.0343279
4.04839, 0.0456758
4.1129, 0.0599786
4.17742, 0.0739726
4.24194, 0.0928271
4.30645, 0.113873
4.37097, 0.136978
4.43548, 0.162301
4.5, 0.193084
4.56452, 0.227267
4.62903, 0.261517
4.69355, 0.310085
4.75806, 0.361139
4.82258, 0.406856
4.8871, 0.446904
4.95161, 0.488769
5.01613, 0.524257
5.08065, 0.567702
5.14516, 0.603862
5.20968, 0.641553
5.27419, 0.68071
5.33871, 0.718752
5.40323, 0.750614
5.46774, 0.793618
5.53226, 0.824156
5.59677, 0.857883
5.66129, 0.887157
5.72581, 0.920473
5.79032, 0.942521
5.85484, 0.961265
5.91935, 0.972333
5.98387, 0.982729
6.04839, 0.991811
6.1129, 0.999971
6.17742, 1
6.24194, 0.999186
6.30645, 0.994095
6.37097, 0.984622
6.43548, 0.981148
6.5, 0.971679
6.56452, 0.958708
6.62903, 0.940123
6.69355, 0.919777
6.75806, 0.896772
6.82258, 0.872021
6.8871, 0.847697
6.95161, 0.830257
7.01613, 0.807872
7.08065, 0.791556
7.14516, 0.768155
7.20968, 0.744154
7.27419, 0.720109
7.33871, 0.696625
7.40323, 0.671795
7.46774, 0.647994
7.53226, 0.621955
7.59677, 0.597261
7.66129, 0.569289
7.72581, 0.540617
7.79032, 0.513296
7.85484, 0.492201
7.91935, 0.472009
7.98387, 0.455198
8.04839, 0.435868
8.1129, 0.418977
8.17742, 0.402015
8.24194, 0.385565
8.30645, 0.370767
8.37097, 0.360686
8.43548, 0.341393
8.5, 0.325906
8.56452, 0.310716
8.62903, 0.299644
8.69355, 0.284285
8.75806, 0.268416
8.82258, 0.257723
8.8871, 0.251012
8.95161, 0.238364
9.01613, 0.233578
9.08065, 0.221023
9.14516, 0.214317
9.20968, 0.209768
9.27419, 0.202276
9.33871, 0.195553
9.40323, 0.191519
9.46774, 0.18046
9.53226, 0.175411
9.59677, 0.16909
9.66129, 0.165952
9.72581, 0.15663
9.79032, 0.151532
9.85484, 0.147699
9.91935, 0.142738
9.98387, 0.139032
10.0484, 0.136034
10.1129, 0.130279
10.1774, 0.127639
10.2419, 0.124144
10.3065, 0.120804
10.371, 0.118546
10.4355, 0.114655
10.5, 0.111356
10.5645, 0.107362
10.629, 0.106043
10.6935, 0.101176
10.7581, 0.0973088
10.8226, 0.0943277
10.8871, 0.0926425
10.9516, 0.0892565
11.0161, 0.0881891
11.0806, 0.0847216
11.1452, 0.0826584
11.2097, 0.08181
11.2742, 0.0788437
11.3387, 0.077092
11.4032, 0.0761672
11.4677, 0.0729091
11.5323, 0.0713159
11.5968, 0.069202
11.6613, 0.0681062
11.7258, 0.064844
11.7903, 0.0632718
11.8548, 0.061809
11.9194, 0.0599668
11.9839, 0.0590191
12.0484, 0.0574637
12.1129, 0.0559821
12.1774, 0.0553396
12.2419, 0.0540226
12.3065, 0.0529854
12.371, 0.0524886
12.4355, 0.0518436
12.5, 0.0501338
12.5645, 0.0488669
12.629, 0.0483967
12.6935, 0.0472201
12.7581, 0.0456107
12.8226, 0.0452614
12.8871, 0.0445659
12.9516, 0.043121
13.0161, 0.0435267
13.0806, 0.0418708
13.1452, 0.0417119
13.2097, 0.0417667
13.2742, 0.0406308
13.3387, 0.040857
13.4032, 0.0404301
13.4677, 0.0389584
13.5323, 0.0391261
13.5968, 0.0386176
13.6613, 0.0380474
13.7258, 0.0372156
13.7903, 0.0368402
13.8548, 0.0365761
13.9194, 0.0357206
13.9839, 0.0359871
14.0484, 0.035445
14.1129, 0.0349172
14.1774, 0.0350938
14.2419, 0.0349346
14.3065, 0.0345123
14.371, 0.0339935
14.4355, 0.0336932
14.5, 0.0333026
14.5645, 0.0332473
14.629, 0.0326627
14.6935, 0.0322869
14.7581, 0.0317601
14.8226, 0.0314571
14.8871, 0.0313395
14.9516, 0.0309224
15.0161, 0.0311391
15.0806, 0.0300012
15.1452, 0.0298266
15.2097, 0.0302137
15.2742, 0.0294903
15.3387, 0.0292187
15.4032, 0.0291957
15.4677, 0.0283085
15.5323, 0.0285337
15.5968, 0.0279971
15.6613, 0.0275754
15.7258, 0.0272015
15.7903, 0.026769
15.8548, 0.0263338
15.9194, 0.0255351
15.9839, 0.0261721
16.0484, 0.025594
16.1129, 0.0248638
16.1774, 0.0248735
16.2419, 0.0247718
16.3065, 0.0243623
16.371, 0.0240933
16.4355, 0.0239407
16.5, 0.0234998
16.5645, 0.0232629
16.629, 0.0230962
16.6935, 0.0225661
16.7581, 0.0221848
16.8226, 0.02206
16.8871, 0.0218391
16.9516, 0.0213458
17.0161, 0.0217212
17.0806, 0.0200877
17.1452, 0.0206344
17.2097, 0.020343
17.2742, 0.0202627
17.3387, 0.020077
17.4032, 0.0198776
17.4677, 0.0195124
17.5323, 0.0195371
17.5968, 0.0192507
17.6613, 0.0188932
17.7258, 0.0187793
17.7903, 0.0186864
17.8548, 0.0183894
17.9194, 0.017529
17.9839, 0.0183082
18.0484, 0.017554
18.1129, 0.0171766
18.1774, 0.0173318
18.2419, 0.01805
18.3065, 0.0172808
18.371, 0.0170754
18.4355, 0.0169851
18.5, 0.016995
18.5645, 0.016641
18.629, 0.0167199
18.6935, 0.0163453
18.7581, 0.0163366
18.8226, 0.0163845
18.8871, 0.0160144
18.9516, 0.0162718
19.0161, 0.0162076
19.0806, 0.0153483
19.1452, 0.0157776
19.2097, 0.0151457
19.2742, 0.0158161
19.3387, 0.0149268
19.4032, 0.0154168
19.4677, 0.0149024
19.5323, 0.0152846
19.5968, 0.0148113
19.6613, 0.0147437
19.7258, 0.0147747
19.7903, 0.0148582
19.8548, 0.0144106
19.9194, 0.0142992
19.9839, 0.0146167
20.0484, 0.0137139
20.1129, 0.0142799
20.1774, 0.0138545
20.2419, 0.0140862
20.3065, 0.0137242
20.371, 0.0134866
20.4355, 0.0132604
20.5, 0.0132293
20.5645, 0.0132919
20.629, 0.0128969
20.6935, 0.0128534
20.7581, 0.0129646
20.8226, 0.0126338
20.8871, 0.0124238
20.9516, 0.0125852
21.0161, 0.0120991
21.0806, 0.0114974
21.1452, 0.0125512
21.2097, 0.0116788
21.2742, 0.0118507
21.3387, 0.0110914
21.4032, 0.0115282
21.4677, 0.0107981
21.5323, 0.0112994
21.5968, 0.0108096
21.6613, 0.0108156
21.7258, 0.0106081
21.7903, 0.0110361
21.8548, 0.0101936
21.9194, 0.0102083
21.9839, 0.0103391
22.0484, 0.00928937
22.1129, 0.00990545
22.1774, 0.00968472
22.2419, 0.00951142
22.3065, 0.0095767
22.371, 0.00971582
22.4355, 0.00900027
22.5, 0.00871775
22.5645, 0.00907968
22.629, 0.00870763
22.6935, 0.00878263
22.7581, 0.00883365
22.8226, 0.00851316
22.8871, 0.00833484
22.9516, 0.0085222
23.0161, 0.00800381
23.0806, 0.00744435
23.1452, 0.00808488
23.2097, 0.00774534
23.2742, 0.00900906
23.3387, 0.00752003
23.4032, 0.00797234
23.4677, 0.00730073
23.5323, 0.0076481
23.5968, 0.00742547
23.6613, 0.00744305
23.7258, 0.00707628
23.7903, 0.00748983
23.8548, 0.00679668
23.9194, 0.00645811
23.9839, 0.00710661
24.0484, 0.0060624
24.1129, 0.00654077
24.1774, 0.00683175
24.2419, 0.00611737
24.3065, 0.00867785
24.371, 0.00693812
24.4355, 0.0061979
24.5, 0.00634543
24.5645, 0.00654876
24.629, 0.00634785
24.6935, 0.00612426
24.7581, 0.0062698
24.8226, 0.00566165
24.8871, 0.00581266
24.9516, 0.00621001
25.0161, 0.00602616
25.0806, 0.00523402
25.1452, 0.00567054
25.2097, 0.0059071
25.2742, 0.00687297
25.3387, 0.00556979
25.4032, 0.00538771
25.4677, 0.00504068
25.5323, 0.00527707
25.5968, 0.00535515
25.6613, 0.00520547
25.7258, 0.00501668
25.7903, 0.00515921
25.8548, 0.00438692
25.9194, 0.00448478
25.9839, 0.00504337
26.0484, 0.00483591
26.1129, 0.00441521
26.1774, 0.00449772
26.2419, 0.004546
26.3065, 0.00390939
26.371, 0.00426271
26.4355, 0.00427788
26.5, 0.0039394
26.5645, 0.00367343
26.629, 0.00488803
26.6935, 0.00378853
26.7581, 0.00397032
26.8226, 0.00318383
26.8871, 0.00280351
26.9516, 0.00296904
27.0161, 0.00361627
27.0806, 0.00325147
27.1452, 0.00309967
27.2097, 0.00405322
27.2742, 0.00265559
27.3387, 0.00287838
27.4032, 0.00309107
27.4677, 0.00258994
27.5323, 0.00314924
27.5968, 0.00267777
27.6613, 0.00386885
27.7258, 0.00315749
27.7903, 0.00265647
27.8548, 0.00118017
27.9194, 0.00164226
27.9839, 0.0018609
28.0484, 0.00127192
28.1129, 0.00165054
28.1774, 0.00233992
28.2419, 0.00373363
28.3065, 0.00295633
28.371, 0.00152927
28.4355, 0.00217745
28.5, 0.00364542
28.5645, 0
28.629, 0.000182833
28.6935, 0.00211698
28.7581, 0
28.8226, 0
28.8871, 0
28.9516, 0.00199092
29.0161, 0
29.0806, 0.000882714
29.1452, 0.00109769
29.2097, 0.00405174
29.2742, 0
29.3387, 0
29.4032, 0
29.4677, 0.000217745
29.5323, 0.000311794
29.5968, 0
29.6613, 0.0013585
29.7258, -0.000720673
29.7903, 0
29.8548, 0
29.9194, 0
29.9839, 0.00127347
30.0484, 0.00126144
30.1129, 0
30.1774, 0
30.2419, 0.00173646
30.3065, 0
30.371, 0
30.4355, 0.000653234
30.5, 0.00124718
30.5645, 0
30.629, 0
30.6935, 0.000256318
30.7581, 0
30.8226, 0
30.8871, 0
30.9516, 0.00222406
31.0161, 0
31.0806, -9.70338e-05
31.1452, 0
31.2097, 0
31.2742, 0
31.3387, 0
31.4032, 0